자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,주식회사소굴창작소,스포츠 및 레크리에이션 용품 임대업,경기도,법인,43,14003560,8,1
2026-07,코오롱모터스주식회사,자동차 신품 판매업,서울특별시,법인,1319,584777320,26,27
2026-07,대하산업개발（주）/일용/광주 중앙공원(1지구) 공동주택 개발사업(1BL) 중 기계설비공사,건물용 기계ㆍ장비 설치 공사업,전남광주통합특별시,법인,36,14516320,11,0
2026-07,(의)대진의료재단분당제생병원,요양병원,경기도,법인,1375,553363520,10,21
2026-07,(주)넥슨코리아,응용 소프트웨어 개발 및 공급업,경기도,법인,4253,2521933740,46,45
2026-07,주식회사 비전파트너스,컴퓨터 시스템 통합 자문 및 구축 서비스업,전남광주통합특별시,법인,63,13212300,0,5
2026-07,주식회사유시티메디칼（UCTMedicalco．，ltd）,의료 기기 도매업,서울특별시,법인,41,17468740,2,3
2026-07,(주)정우아이앤씨,배관 및 냉ㆍ난방 공사업,경상북도,법인,109,37680400,12,13
2026-07,삼성물산(주)건설부문 정규직,BIZ_NO미존재사업장,서울특별시,법인,4632,2869857220,14,29
2026-07,에스지엔(주),유선 통신장비 제조업,경기도,법인,30,11271340,5,5
2026-07,제주특별자치도상하수도본부,BIZ_NO미존재사업장,제주특별자치도,법인,75,32160320,6,3
2026-07,SK쉴더스 주식회사,응용 소프트웨어 개발 및 공급업,경기도,법인,7184,3027176240,134,101
2026-07,동주에이피(주),유압 기기 제조업,인천광역시,법인,71,26980580,1,0
2026-07,(주)풍국전자,기타 반도체 소자 제조업,경상남도,법인,54,13430440,1,0
2026-07,(주)다람기술,기타 반도체 소자 제조업,경기도,법인,45,16673580,0,0
2026-07,새길동산,BIZ_NO미존재사업장,경상남도,법인,50,14743040,2,1
2026-07,주식회사브랜드뉴,분말 야금제품 제조업,울산광역시,법인,37,11801000,1,6
2026-07,(주)엘지화학,합성수지 및 기타 플라스틱 물질 제조업,서울특별시,법인,12400,7623766100,9,90
2026-07,의정부농업협동조합,국내은행,경기도,법인,164,96411500,2,0
2026-07,삼성웰스토리（주）,수산물 가공식품 도매업,경기도,법인,3365,1763318180,30,19
2026-07,델타스틸（주）,그 외 기타 1차 철강 제조업,경기도,법인,44,14030660,0,0
2026-07,대구S한방병원,한방병원,대구광역시,개인,46,12603220,0,6
2026-07,(주)도원투어,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,45,16348180,2,2
2026-07,사천시청-(노인장애인과)-장애인일반형일자리(행정도우미),BIZ_NO미존재사업장,경상남도,법인,31,6349420,0,1
2026-07,(주)케이씨넷,BIZ_NO미존재사업장,서울특별시,법인,133,50478200,5,4
2026-07,(주)하나투어,여행사업,서울특별시,법인,1245,504484600,6,6
2026-07,장차건설(주),미장  타일 및 방수 공사업,서울특별시,법인,55,22804240,1,3
2026-07,광주지방국세청,자동 판매기 운영업,전남광주통합특별시,법인,609,133442920,492,66
2026-07,삼성액티브자산운용(주),기타 금융 투자업,서울특별시,법인,43,26680140,0,0
2026-07,(주)화인,선박 구성 부분품 제조업,경상남도,법인,75,24743400,3,4
2026-07,천하종합관리（주）,비주거용 부동산 관리업,경기도,법인,74,16646660,1,3
2026-07,그랜드코리아레저(주),복권 발행 및 판매업,서울특별시,법인,1726,907327580,15,13
2026-07,문화방송(주),지상파 방송업,서울특별시,법인,1738,975264320,22,19
2026-07,성우오토텍(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,52,20722240,0,1
2026-07,목포대학교(대학회계),비주거용 건물 임대업(점포  자기땅),전남광주통합특별시,법인,196,61734940,12,4
2026-07,주식회사 에이치이엔씨-(일용)부산에코델타시티공동4블럭중흥S-클래스공동주택신축공사중골조공사,콘크리트 및 철근 공사업,부산광역시,법인,115,40392520,22,5
2026-07,에드워드 코리아 주식회사,기타 반도체 소자 제조업,충청남도,법인,1530,765281940,30,22
2026-07,마곡튼튼소아청소년과의원,일반의원,서울특별시,개인,38,13193680,5,4
2026-07,쿠팡풀필먼트 용인센터,화물 포장  검수 및 계량 서비스업,경기도,법인,2153,458539100,675,713
2026-07,고려아연(주)온산제련소,기타 비철금속 제련  정련 및 합금 제조업,울산광역시,법인,1843,1099830220,58,10
2026-07,주식회사 시스텍,기타 물품 취급장비 제조업,경기도,법인,36,14588160,7,6
2026-07,(주)엘지경영개발원인화원,그 외 기타 개인 및 가정용품 임대업,경기도,법인,75,45193920,0,2
2026-07,법무법인(유한)광장,변호사업,서울특별시,법인,1110,607445620,12,30
2026-07,주식회사 삼현건설엔/일용/화성동탄2 A78 블록 민간참여 공공주택사업 중 철근콘크리트공사(2공구),콘크리트 및 철근 공사업,경기도,법인,97,40681180,20,1
2026-07,주식회사 멘토커리어,BIZ_NO미존재사업장,서울특별시,법인,179,37669360,6,21
2026-07,한성패브콘(주)/일용/평택 전자 P5 그린동 신축공사 중 [P5]PC설치공사(1),보링  그라우팅 및 관정 공사업,경기도,법인,105,59358880,9,18
2026-07,주식회사비앤비코리아,화장품 제조업,인천광역시,법인,188,69144780,6,5
2026-07,엔에이치투자증권(주),증권 중개업,서울특별시,법인,3058,1837634160,70,39
2026-07,주식회사스테이지(Stay-G Inc.),경영 컨설팅업,서울특별시,법인,35,9815780,1,2
2026-07,의왕정음학교(직장),BIZ_NO미존재사업장,경기도,법인,59,17041520,2,1
2026-07,주식회사제이앤케이컴퍼니,경영 컨설팅업,부산광역시,법인,80,20643220,8,30
2026-07,라인물류시스템(주),그 외 기타 상품 전문 도매업,경기도,법인,113,35786760,3,0
2026-07,남웅건설(주)/일용/청주 P&T7 신축 Project 중 철근콘크리트공사,콘크리트 및 철근 공사업,충청북도,법인,409,197979200,268,4
2026-07,현대백화점(주),상품 종합 도매업,서울특별시,법인,2666,1233723580,85,71
2026-07,기아(주)AutoLand화성,화물 자동차 및 특수 목적용 자동차 제조업,경기도,법인,11597,7119755400,210,66
2026-07,주식회사 더탑아이앤아이,해당없음,부산광역시,법인,41,10043040,1,0
2026-07,서울시설공단,기타 부동산 임대업,서울특별시,법인,3697,1599776640,23,34
2026-07,씨마크서비스 주식회사,고용 알선업,강원특별자치도,법인,142,51797780,17,2
2026-07,한화오션(주),강선 건조업,경상남도,법인,10318,5995351900,156,95
2026-07,한국중견기업연합회,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,서울특별시,법인,39,18476780,0,0
2026-07,에이치그린파워주식회사,BIZ_NO미존재사업장,충청북도,법인,1323,796909160,16,23
2026-07,영진,상용 인력 공급 및 인사관리 서비스업,경상남도,개인,37,8706680,3,4
2026-07,기아(주)AutoLand광명,화물 자동차 및 특수 목적용 자동차 제조업,경기도,법인,4128,2468946740,107,18
2026-07,김제농업협동조합,체인화 편의점,전북특별자치도,법인,101,53890580,2,0
2026-07,한국항공우주산업(주)본점,항공기용 부품 제조업,경상남도,법인,4933,2995552860,90,32
2026-07,한전엠씨에스 주식회사,기타자영업,전남광주통합특별시,법인,3245,1518665480,6,41
2026-07,(주)디와이시/울산 현대차 C-프로젝트 신축공사(수소연료전지공장)(2공구),배관 및 냉ㆍ난방 공사업,울산광역시,법인,91,47858040,56,91
2026-07,삼은(주),금속 캔 및 기타 포장용기 제조업,서울특별시,법인,45,13024840,0,0
2026-07,(주)포스코이앤씨,기타 토목 시설물 건설업,경상북도,법인,5504,3066782860,119,81
2026-07,경찰대학-신임교육생,비주거용 건물 임대업(점포  자기땅),충청남도,법인,64,12412440,15,0
2026-07,주식회사인성티앤씨,기타 소사장제,울산광역시,법인,40,12662620,3,2
2026-07,횡성농업협동조합,그 외 기타 금융 지원 서비스업,강원특별자치도,법인,72,33958800,0,1
2026-07,（주）싸인텔레콤,기타 반도체 소자 제조업,경기도,법인,48,19698300,0,0
2026-07,(주)비앤씨인터내셔널,커피 및 차류 도매업,경기도,법인,40,11829200,3,1
2026-07,키이스케이프주식회사,경영 컨설팅업,서울특별시,법인,32,5918540,0,3
2026-07,（주）씨디씨뉴매틱,BIZ_NO미존재사업장,대구광역시,법인,127,39920360,0,0
2026-07,한국항공대학교,경영 컨설팅업(경영지도사),경기도,법인,150,25890820,1,14
2026-07,서울원탑365정형외과의원,일반의원,경기도,개인,32,12063280,3,4
2026-07,주식회사월드타워,유리 및 창호 공사업,경기도,법인,43,20178020,2,2
2026-07,(주)로운로지스,용달 화물 자동차 운송업,경기도,법인,35,10999020,3,4
2026-07,유니투스주식회사,그 외 자동차용 신품 부품 제조업,충청남도,법인,3197,1892882960,59,44
2026-07,주식회사 케이씨씨실리콘 대죽공장,합성수지 및 기타 플라스틱 물질 제조업,충청남도,법인,125,77900300,0,0
2026-07,주식회사플리,응용 소프트웨어 개발 및 공급업,서울특별시,법인,39,14510340,0,1
2026-07,부산지방국세청,BIZ_NO미존재사업장,부산광역시,법인,853,184193340,665,89
2026-07,아우레아의원,일반의원,서울특별시,개인,35,12053520,5,6
2026-07,쿠팡풀필먼트 인천센터,화물 포장  검수 및 계량 서비스업,인천광역시,법인,7554,1612641380,1895,1986
2026-07,스마일시니어치사랑노인재가복지센터,BIZ_NO미존재사업장,경상북도,개인,30,3450180,1,4
2026-07,진성산업(주),배전반 및 전기 자동제어반 제조업,경상남도,법인,116,41167560,1,5
2026-07,의료법인 나라의료재단 부산나라요양병원,요양병원,부산광역시,법인,108,28271200,1,4
2026-07,주식회사동인,BIZ_NO미존재사업장,경상남도,법인,56,17616820,3,1
2026-07,(주)트랜스코스모스코리아,시장 조사 및 여론 조사업,서울특별시,법인,10436,2357918540,1220,1094
2026-07,에이바이봄,두발 미용업,서울특별시,개인,80,17415120,7,2
2026-07,(주)이에스알씨,레미콘 제조업,경상남도,법인,43,16768200,0,0
2026-07,(주)한미전력/일용/앰코테크놀로지코리아 송도공장 증설공사 중 전기설비공사,일반 전기 공사업,인천광역시,법인,47,21490800,4,0
2026-07,(주)마켓디자이너스,경영 컨설팅업,서울특별시,법인,30,12950100,1,4
2026-07,문 요양병원,요양병원,대구광역시,개인,47,11746920,2,1
2026-07,아산시장애인복지관,BIZ_NO미존재사업장,충청남도,법인,149,29378400,1,1
2026-07,주식회사와이오케이푸드,상품 종합 도매업,충청북도,법인,61,13464340,6,7
2026-07,누야하우스,기타 직물제품 제조업,서울특별시,법인,33,5334960,0,0
2026-07,한국후지쯔(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,136,80534140,0,1
2026-07,주식회사 엠젠솔루션,유선 통신장비 제조업,서울특별시,법인,79,31026320,2,1
2026-07,(주）성전사/일용/평택 전자 P5 그린동 신축 공사 중 P5 PH1 그린동 일반전기공사 및 복합동 가설전기공사,일반 전기 공사업,경기도,법인,78,30619300,59,4
2026-07,(주)실론,그 외 기타 분류 안된 섬유제품 제조업,경기도,법인,97,38637700,0,1
2026-07,경동운수(주),시내버스 운송업 / 시외버스 운송업,서울특별시,법인,57,11706860,11,10
2026-07,아진엔지니어링(주),기타 엔지니어링 서비스업,부산광역시,법인,32,11461940,4,3
2026-07,한국마사회,실내 경기장 운영업,경기도,법인,4101,999188220,54,59
2026-07,주식회사유창이앤씨/(일용)LGD 파주 P10 확장투자 CR&UT공사 C/R판넬공사-2,구조용 금속 판제품 및 공작물 제조업,경기도,법인,116,45600800,31,0
2026-07,성환농업협동조합,신용조합,충청남도,법인,89,33677400,0,0
2026-07,진장기업 주식회사,판유리 제조업,울산광역시,법인,71,26274740,0,0
2026-07,(주)마이크로이미지세종사업장,스크린 인쇄업,세종특별자치시,법인,51,17108240,1,1
2026-07,지에이코리아 주식회사,보험 대리 및 중개업,서울특별시,법인,1107,321451360,55,25
2026-07,주식회사카카오페이,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,1268,698928860,19,28
2026-07,목포대학교 담양캠퍼스(비공무원),비주거용 건물 임대업(점포  자기땅),전남광주통합특별시,법인,75,12744440,0,0
2026-07,케이스티파이유한회사,가방 및 보호용 케이스 도매업,서울특별시,법인,228,48566720,27,11
2026-07,강서365한방병원,한방병원,서울특별시,개인,50,17483100,2,1
2026-07,장성요양병원,요양병원,경상북도,법인,34,9095100,4,1
2026-07,반디에스앤씨주식회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,39,14070420,0,2
2026-07,일우건설 주식회사/일용/팀북투 DC 철근콘크리트공사,콘크리트 및 철근 공사업,경기도,법인,128,47158380,49,0
2026-07,광주교통공사,도시철도 운송업,전남광주통합특별시,법인,895,409493080,28,23
2026-07,(주)전한 강강술래늘봄농원점,한식 일반 음식점업,경기도,법인,84,23575700,5,1
2026-07,현대씨앤알(주),그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,2099,661984480,32,60
2026-07,대우산업개발 주식회사,기타 엔지니어링 서비스업,인천광역시,법인,91,44515400,0,5
2026-07,주식회사 케이알산업,미장  타일 및 방수 공사업,경기도,법인,1481,555922400,36,47
2026-07,(주)제니엘,음료품배달원,서울특별시,법인,5763,1580313260,355,290
2026-07,（주）에이시지알,경영 컨설팅업(경영지도사),서울특별시,법인,33,12014240,0,1
2026-07,주식회사상일토건/일용/시흥 대덕전자 B1센터 증축공사 중 철콘공사,그 외 기타 건축 마무리 공사업,경기도,법인,30,15384500,30,0
2026-07,부산중구청,비주거용 건물 임대업(점포  자기땅),부산광역시,법인,48,12393840,9,1
